,zip,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
125,11754,0.1971326164874552,0.0899581589958159,0.060431654676258995,0.05590851334180432,0.08140947752126367,0.1198547215496368,0.12976190476190477,0.14096385542168674,0.16666666666666666,0.20741758241758243,0.26666666666666666,0.3125,0.3108974358974359,0.25207296849087896
126,11755,0.24836601307189543,0.14393939393939395,0.10455764075067024,0.08258928571428571,0.11530398322851153,0.1755424063116371,0.19305019305019305,0.19961612284069097,0.19921875,0.2165991902834008,0.2510204081632653,0.3080357142857143,0.268348623853211,0.23373493975903614
127,11756,0.20437956204379562,0.12105263157894737,0.08172635445362718,0.07654723127035831,0.11908517350157728,0.17170228445099484,0.1738241308793456,0.21871127633209417,0.27315084449621435,0.27524523946912866,0.3156089193825043,0.33129175946547884,0.34235229155162894,0.3381057268722467
128,11757,0.21348314606741572,0.1539408866995074,0.10512597741094701,0.09375,0.13576642335766423,0.19532908704883228,0.22958500669344042,0.27922885572139305,0.3138515488018703,0.3337229690239626,0.36946386946386944,0.38852361028093246,0.3855721393034826,0.33525641025641023
129,11758,0.14473684210526316,0.08333333333333333,0.04896421845574388,0.057757644394110984,0.07861462341946124,0.11058700209643606,0.1333997013439522,0.1667447306791569,0.21106259097525473,0.23793103448275862,0.26859710434348477,0.3186646433990895,0.2908366533864542,0.26106870229007634
130,11760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,11762,0.11155378486055777,0.04565217391304348,0.031484257871064465,0.050397877984084884,0.06415094339622641,0.10116279069767442,0.10232558139534884,0.11739594450373532,0.1450381679389313,0.18676627534685167,0.22540045766590389,0.2551390568319226,0.22120866590649943,0.20555555555555555
132,11763,0.24516129032258063,0.17168141592920355,0.17018779342723006,0.16168898043254376,0.1980952380952381,0.2509157509157509,0.26276150627615064,0.2907692307692308,0.3733528550512445,0.4171997157071784,0.443342776203966,0.4690909090909091,0.4456437933693138,0.4204112718964204
133,11764,0.24064171122994651,0.15497076023391812,0.12350597609561753,0.09726962457337884,0.11147540983606558,0.12861736334405144,0.13353566009104703,0.16355810616929697,0.20087976539589442,0.2323943661971831,0.2458521870286576,0.29523809523809524,0.30905861456483125,0.27722772277227725
134,11765,0.25,0.0,0.07142857142857142,0.06666666666666667,0.15384615384615385,0.23076923076923078,0.13333333333333333,0.23529411764705882,0.18181818181818182,0.17391304347826086,0.23333333333333334,0.28,0.42857142857142855,0.25
135,11766,0.2865853658536585,0.1736111111111111,0.12009803921568628,0.10240963855421686,0.12287334593572778,0.16225749559082892,0.16666666666666666,0.19278996865203762,0.21711568938193343,0.22682119205298013,0.21785714285714286,0.2729007633587786,0.2802303262955854,0.27593360995850624
136,11767,0.15492957746478872,0.09014084507042254,0.06998158379373849,0.05787781350482315,0.08638360175695461,0.12981455064194009,0.14824797843665768,0.1643646408839779,0.19467787114845939,0.20502092050209206,0.2524964336661912,0.28503937007874014,0.28044871794871795,0.28836424957841483
137,11768,0.10975609756097561,0.052313883299798795,0.045714285714285714,0.0351288056206089,0.04475982532751092,0.07592407592407592,0.07818532818532818,0.11403508771929824,0.15714285714285714,0.2183406113537118,0.26346604215456676,0.30823529411764705,0.2741176470588235,0.23693803159173754
138,11769,0.17073170731707318,0.087248322147651,0.06756756756756757,0.05,0.0858085808580858,0.13702623906705538,0.16201117318435754,0.21288515406162464,0.25443786982248523,0.3510971786833856,0.31543624161073824,0.3161764705882353,0.31086142322097376,0.2339622641509434
139,11770,0.0,0.5,0.25,0.0,0.25,0.3333333333333333,0.6666666666666666,0.2,0.2,0.4,0.5,0.5,0.14285714285714285,0.4
140,11771,0.1,0.05405405405405406,0.0335195530726257,0.07582938388625593,0.0625,0.14878892733564014,0.1534090909090909,0.20207253886010362,0.2275,0.23832923832923833,0.24181360201511334,0.25190839694656486,0.24074074074074073,0.2554347826086957
141,11772,0.2733333333333333,0.18671679197994986,0.17667844522968199,0.1958997722095672,0.23228070175438598,0.28135593220338984,0.3099304237824162,0.32091346153846156,0.37993235625704624,0.4258135686707115,0.4402203856749311,0.4889267461669506,0.49426674713337354,0.4742822966507177
142,11773,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.5,1.0,1.5,1.5,2.0,1.0
143,11774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,11775,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,11776,0.2879746835443038,0.1781609195402299,0.12101910828025478,0.10966340933767643,0.1636546184738956,0.21320754716981133,0.2123585726718886,0.2698961937716263,0.30857648099027407,0.3500464252553389,0.37265917602996257,0.387774594078319,0.4146586345381526,0.3951527924130664
146,11777,0.19672131147540983,0.1282051282051282,0.09966777408637874,0.11976047904191617,0.16201117318435754,0.1942257217847769,0.15714285714285714,0.20361990950226244,0.2540045766590389,0.29620253164556964,0.3368421052631579,0.3877005347593583,0.4224137931034483,0.42201834862385323
147,11778,0.29651162790697677,0.17229729729729729,0.0979020979020979,0.09702970297029703,0.13114754098360656,0.15586690017513136,0.18771331058020477,0.23645320197044334,0.28407224958949095,0.3327702702702703,0.33276740237691,0.36116152450090744,0.3333333333333333,0.30739299610894943
148,11779,0.21105527638190955,0.10755441741357234,0.09090909090909091,0.09424460431654676,0.12200137080191913,0.1629926519706079,0.17167919799498746,0.1998766193707588,0.25431804645622397,0.2797897196261682,0.3027630805408583,0.35112540192926045,0.3572395128552097,0.3505226480836237
149,11780,0.1822429906542056,0.0913978494623656,0.056466302367941715,0.03840245775729647,0.09397944199706314,0.1619718309859155,0.15494791666666666,0.13385826771653545,0.16597510373443983,0.2332859174964438,0.2922374429223744,0.31703470031545744,0.27993527508090615,0.2664298401420959
150,11782,0.1476510067114094,0.0784313725490196,0.0688836104513064,0.050880626223091974,0.10251798561151079,0.16693944353518822,0.16820987654320987,0.1882183908045977,0.21052631578947367,0.24669603524229075,0.28171091445427726,0.2716236722306525,0.27287853577371046,0.24268502581755594
151,11783,0.09259259259259259,0.05596107055961071,0.04132231404958678,0.05454545454545454,0.08011869436201781,0.10393258426966293,0.10401002506265664,0.14955357142857142,0.1651376146788991,0.19003476245654694,0.21921182266009853,0.286783042394015,0.2647058823529412,0.22393822393822393
152,11784,0.24471299093655588,0.16044776119402984,0.11938382541720154,0.12236286919831224,0.13465346534653466,0.14958448753462603,0.18670309653916212,0.23023457862728064,0.3018867924528302,0.35334476843910806,0.34793597304128054,0.3698752228163993,0.36688014638609334,0.38204393505253104
153,11786,0.2743362831858407,0.13875598086124402,0.08417508417508418,0.08670520231213873,0.13068181818181818,0.18435754189944134,0.1903485254691689,0.22625698324022347,0.26558265582655827,0.26430517711171664,0.2849002849002849,0.27936507936507937,0.3258426966292135,0.2815126050420168
154,11787,0.15502555366269166,0.07572815533980583,0.050824175824175824,0.05726600985221675,0.10332541567695962,0.1638418079096045,0.15149892933618844,0.1760299625468165,0.19265033407572382,0.24062319676860935,0.2699876998769988,0.2979011509817197,0.28683834048640916,0.255079006772009
155,11788,0.15677966101694915,0.09417040358744394,0.06329113924050633,0.059722222222222225,0.08241758241758242,0.13136729222520108,0.14552736982643524,0.16120576671035386,0.19650067294751009,0.22865013774104684,0.2543352601156069,0.3409436834094368,0.34009360374414976,0.3053311793214863
156,11789,0.2222222222222222,0.16149068322981366,0.12601626016260162,0.11551155115511551,0.1437125748502994,0.2267080745341615,0.2,0.20170454545454544,0.24293785310734464,0.2864864864864865,0.2861111111111111,0.3373860182370821,0.38620689655172413,0.33070866141732286
157,11790,0.17613636363636365,0.10559006211180125,0.0823045267489712,0.07042253521126761,0.1184,0.1506849315068493,0.15052160953800298,0.1755485893416928,0.1837748344370861,0.21379310344827587,0.25663716814159293,0.2813102119460501,0.2799188640973631,0.26382978723404255
158,11791,0.175,0.12017167381974249,0.06866952789699571,0.07075471698113207,0.10855263157894737,0.15047021943573669,0.14937388193202147,0.1878367975365666,0.2545201668984701,0.28779472954230234,0.35119047619047616,0.3995801259622113,0.40829234012649335,0.40296296296296297
159,11792,0.23853211009174313,0.155,0.0891089108910891,0.08823529411764706,0.11274509803921569,0.18013856812933027,0.1822125813449024,0.2309322033898305,0.26865671641791045,0.3225806451612903,0.3546099290780142,0.4356955380577428,0.38440111420612816,0.32063492063492066
160,11793,0.16711590296495957,0.08905109489051095,0.05952380952380952,0.06057866184448463,0.0842745438748914,0.12961443806398687,0.14232765011119347,0.17369186046511628,0.2002892263195951,0.2222222222222222,0.25414781297134237,0.2887864823348694,0.29103343465045595,0.24671307037896364
161,11794,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.36363636363636365,0.3333333333333333,0.25,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333
162,11795,0.12318840579710146,0.05825242718446602,0.04797047970479705,0.04564315352697095,0.08333333333333333,0.14485981308411214,0.152,0.21471343028229256,0.2454308093994778,0.2341717259323504,0.2918572735590119,0.2801980198019802,0.30809128630705396,0.290929203539823
163,11796,0.07894736842105263,0.08450704225352113,0.07142857142857142,0.07563025210084033,0.07086614173228346,0.087248322147651,0.11392405063291139,0.1566265060240964,0.18435754189944134,0.2032967032967033,0.26285714285714284,0.3096774193548387,0.34285714285714286,0.2857142857142857
164,11797,0.09195402298850575,0.08275862068965517,0.0380952380952381,0.058823529411764705,0.10877192982456141,0.11635220125786164,0.16199376947040497,0.192090395480226,0.2631578947368421,0.3403141361256545,0.42328042328042326,0.42105263157894735,0.40869565217391307,0.38392857142857145
165,11798,0.2672811059907834,0.2193877551020408,0.21272727272727274,0.23564064801178203,0.2746955345060893,0.36237373737373735,0.397212543554007,0.42248908296943233,0.5121212121212121,0.5182872435325602,0.5691263782866837,0.6436303080766028,0.6403127715030409,0.6552655265526552
166,11801,0.21553884711779447,0.1276005547850208,0.11445198836081474,0.11925042589437819,0.1551433389544688,0.24102964118564743,0.259825327510917,0.33747547416612167,0.37606837606837606,0.39064398541919804,0.465311004784689,0.50565812983919,0.5135818066961465,0.5144736842105263
167,11802,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.5,0.7142857142857143,0.6,0.5,0.0,0.0
168,11803,0.20710059171597633,0.11423841059602649,0.07311320754716981,0.07180020811654526,0.11397423191278494,0.1499540018399264,0.16057774001699235,0.20194465220643232,0.27516292541636495,0.2968858131487889,0.3674863387978142,0.40973630831643004,0.4153225806451613,0.41719520789288234
169,11804,0.23684210526315788,0.12403100775193798,0.1005586592178771,0.10194174757281553,0.13658536585365855,0.18222222222222223,0.2572614107883817,0.23826714801444043,0.3173431734317343,0.375,0.4117647058823529,0.4475806451612903,0.45491803278688525,0.44782608695652176
170,11815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,11819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,11853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,11854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,11855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,11901,0.28936170212765955,0.23897911832946636,0.3026315789473684,0.3149717514124294,0.379400260756193,0.43080625752105894,0.4841997961264016,0.5242626070409134,0.5427350427350427,0.595389507154213,0.646921278254092,0.6497829232995659,0.6054371785451874,0.5916002896451846
176,11930,0.29411764705882354,0.22580645161290322,0.14285714285714285,0.20689655172413793,0.2903225806451613,0.3684210526315789,0.5352112676056338,0.5641025641025641,0.46835443037974683,0.5316455696202531,0.5131578947368421,0.6805555555555556,0.5970149253731343,0.5573770491803278
177,11931,0.1,0.06666666666666667,0.15625,0.11764705882352941,0.1702127659574468,0.22033898305084745,0.31746031746031744,0.3283582089552239,0.34782608695652173,0.49206349206349204,0.5862068965517241,0.5636363636363636,0.5306122448979592,0.4
178,11932,0.42857142857142855,0.36,0.25806451612903225,0.25806451612903225,0.24324324324324326,0.425,0.38636363636363635,0.5106382978723404,0.45098039215686275,0.4107142857142857,0.46774193548387094,0.43103448275862066,0.3333333333333333,0.49122807017543857
179,11933,0.2222222222222222,0.21904761904761905,0.20625,0.14423076923076922,0.22869955156950672,0.3130081300813008,0.3231939163498099,0.3794466403162055,0.4530612244897959,0.4959677419354839,0.5298804780876494,0.4942084942084942,0.46638655462184875,0.44907407407407407
180,11934,0.25882352941176473,0.13609467455621302,0.17167381974248927,0.16791044776119404,0.17747440273037543,0.1907514450867052,0.2440318302387268,0.29411764705882354,0.3150684931506849,0.3406113537117904,0.375,0.4200913242009132,0.4282238442822384,0.3734015345268542
181,11935,0.28,0.125,0.125,0.09183673469387756,0.1504424778761062,0.2018348623853211,0.1652892561983471,0.20192307692307693,0.2894736842105263,0.3076923076923077,0.391304347826087,0.4434782608695652,0.4807692307692308,0.3944954128440367
182,11937,0.3490566037735849,0.24788732394366197,0.2203742203742204,0.23616236162361623,0.3128205128205128,0.4,0.44324324324324327,0.45,0.4946949602122016,0.47289972899729,0.5179948586118251,0.5952063914780293,0.5800561797752809,0.543884892086331
183,11939,0.1111111111111111,0.0625,0.05,0.045454545454545456,0.043478260869565216,0.2916666666666667,0.28125,0.4444444444444444,0.65,0.8571428571428571,0.42105263157894735,0.38095238095238093,0.3076923076923077,0.3333333333333333
184,11940,0.25862068965517243,0.12844036697247707,0.11724137931034483,0.15254237288135594,0.20430107526881722,0.2222222222222222,0.2602739726027397,0.24434389140271492,0.32751091703056767,0.3212669683257919,0.3577586206896552,0.4052863436123348,0.38626609442060084,0.3918918918918919
185,11941,0.23529411764705882,0.1935483870967742,0.20833333333333334,0.2037037037037037,0.2,0.23943661971830985,0.3409090909090909,0.32989690721649484,0.47368421052631576,0.47959183673469385,0.42696629213483145,0.46153846153846156,0.4666666666666667,0.4146341463414634
186,11942,0.27586206896551724,0.21666666666666667,0.15789473684210525,0.1111111111111111,0.11971830985915492,0.19161676646706588,0.2602040816326531,0.30952380952380953,0.3620689655172414,0.4672489082969432,0.42731277533039647,0.46473029045643155,0.47641509433962265,0.43891402714932126
187,11944,0.36,0.27710843373493976,0.18269230769230768,0.25833333333333336,0.31297709923664124,0.38461538461538464,0.44274809160305345,0.44525547445255476,0.4931506849315068,0.5244755244755245,0.5976331360946746,0.644808743169399,0.6368715083798883,0.5857988165680473
188,11946,0.32989690721649484,0.25263157894736843,0.2947019867549669,0.353887399463807,0.4354066985645933,0.4767676767676768,0.4202401372212693,0.4182098765432099,0.45491803278688525,0.5258019525801952,0.5736111111111111,0.5714285714285714,0.5736111111111111,0.5070821529745042
189,11947,0.0,0.08333333333333333,0.06666666666666667,0.058823529411764705,0.047619047619047616,0.09090909090909091,0.25,0.2,0.34782608695652173,0.391304347826087,0.3448275862068966,0.3225806451612903,0.26666666666666666,0.25
190,11948,0.5,0.35294117647058826,0.3333333333333333,0.2962962962962963,0.16666666666666666,0.21739130434782608,0.2391304347826087,0.275,0.2826086956521739,0.46938775510204084,0.660377358490566,0.6808510638297872,0.5897435897435898,0.43902439024390244
191,11949,0.20567375886524822,0.12937062937062938,0.11428571428571428,0.10144927536231885,0.15525876460767946,0.20124804992199688,0.21562952243125905,0.1959731543624161,0.2442953020134228,0.30344827586206896,0.31824611032531824,0.37797619047619047,0.3865414710485133,0.344391785150079
192,11950,0.34868421052631576,0.21035598705501618,0.2134387351778656,0.23235800344234078,0.2920634920634921,0.3288888888888889,0.3324468085106383,0.380716934487021,0.4343675417661098,0.48004434589800443,0.5050055617352615,0.5380184331797235,0.5370595382746051,0.49707602339181284
193,11951,0.28448275862068967,0.19291338582677164,0.19576719576719576,0.22325581395348837,0.2411504424778761,0.2916666666666667,0.32899628252788105,0.35828025477707004,0.4083694083694084,0.45879120879120877,0.4953271028037383,0.5339943342776204,0.5439137134052389,0.5396578538102644
194,11952,0.3225806451612903,0.21568627450980393,0.16304347826086957,0.10833333333333334,0.09803921568627451,0.16363636363636364,0.18128654970760233,0.22424242424242424,0.24050632911392406,0.358974358974359,0.4329268292682927,0.43209876543209874,0.4161490683229814,0.36666666666666664
195,11953,0.2926829268292683,0.16363636363636364,0.15,0.1466992665036675,0.15632754342431762,0.20754716981132076,0.23173277661795408,0.26348547717842324,0.3380855397148676,0.3575525812619503,0.3970037453183521,0.4240631163708087,0.42735042735042733,0.413953488372093
196,11954,0.2926829268292683,0.24615384615384617,0.22077922077922077,0.2602739726027397,0.3076923076923077,0.3673469387755102,0.37383177570093457,0.43478260869565216,0.42276422764227645,0.41732283464566927,0.5151515151515151,0.5128205128205128,0.4888888888888889,0.46153846153846156
197,11955,0.14285714285714285,0.11764705882352941,0.12280701754385964,0.23333333333333334,0.2878787878787879,0.29850746268656714,0.30952380952380953,0.31521739130434784,0.32653061224489793,0.3425925925925926,0.40425531914893614,0.4823529411764706,0.4838709677419355,0.5
198,11956,0.5,0.25,0.0,0.2,0.2,0.4,0.4444444444444444,0.4,0.4444444444444444,0.18181818181818182,0.2,0.2857142857142857,0.42857142857142855,0.5833333333333334
199,11957,0.25,0.16666666666666666,0.0,0.0,0.05555555555555555,0.17647058823529413,0.11764705882352941,0.125,0.07692307692307693,0.36363636363636365,0.3076923076923077,0.3333333333333333,0.38461538461538464,0.3333333333333333
200,11958,0.2,0.0,0.11764705882352941,0.23529411764705882,0.375,0.25,0.1875,0.20833333333333334,0.4583333333333333,0.5263157894736842,0.52,0.5333333333333333,0.5333333333333333,0.6190476190476191
201,11959,0.4,0.1,0.14285714285714285,0.2,0.13043478260869565,0.25,0.3333333333333333,0.3142857142857143,0.475,0.4883720930232558,0.5227272727272727,0.5,0.4878048780487805,0.5
202,11960,0.2727272727272727,0.14285714285714285,0.125,0.0975609756097561,0.17073170731707318,0.23255813953488372,0.20408163265306123,0.1111111111111111,0.2727272727272727,0.3793103448275862,0.43859649122807015,0.4067796610169492,0.38333333333333336,0.27586206896551724
203,11961,0.23157894736842105,0.17391304347826086,0.13973799126637554,0.12639405204460966,0.13220338983050847,0.19760479041916168,0.2552083333333333,0.312807881773399,0.3311546840958606,0.3552941176470588,0.375,0.43902439024390244,0.39285714285714285,0.39154929577464787
204,11962,0.0,0.0,0.0,0.23076923076923078,0.2222222222222222,0.47368421052631576,0.375,0.36363636363636365,0.5,0.3,0.16666666666666666,0.2222222222222222,0.3888888888888889,0.23809523809523808
205,11963,0.28,0.13829787234042554,0.13725490196078433,0.21637426900584794,0.20540540540540542,0.2757009345794392,0.29770992366412213,0.30935251798561153,0.39114391143911437,0.40808823529411764,0.45255474452554745,0.4874551971326165,0.4618320610687023,0.43190661478599224
206,11964,0.16666666666666666,0.2,0.07692307692307693,0.09090909090909091,0.08333333333333333,0.3333333333333333,0.2558139534883721,0.26666666666666666,0.2682926829268293,0.391304347826087,0.3125,0.46296296296296297,0.42105263157894735,0.38461538461538464
207,11965,0.0,0.0,0.14285714285714285,0.2,0.2727272727272727,0.14285714285714285,0.2222222222222222,0.2777777777777778,0.4090909090909091,0.68,0.5,0.3333333333333333,0.35714285714285715,0.375
208,11967,0.27692307692307694,0.22268041237113403,0.22146739130434784,0.21370499419279906,0.2294557097118463,0.2671443193449335,0.29783393501805056,0.3377593360995851,0.3789392774788624,0.4226190476190476,0.4540103016924209,0.5176029962546816,0.5172413793103449,0.4890333062550772
209,11968,0.2222222222222222,0.15384615384615385,0.25390625,0.2947019867549669,0.35331230283911674,0.366120218579235,0.3627906976744186,0.37341772151898733,0.45454545454545453,0.48155737704918034,0.5374732334047109,0.5921052631578947,0.5126050420168067,0.47577092511013214
210,11969,0.3076923076923077,0.3333333333333333,0.36363636363636365,0.37037037037037035,0.2916666666666667,0.3333333333333333,0.3783783783783784,0.3902439024390244,0.5641025641025641,0.5121951219512195,0.3673469387755102,0.48214285714285715,0.6909090909090909,0.6153846153846154
211,11970,0.0,0.2,0.16666666666666666,0.0,0.0,0.3333333333333333,0.25,0.2857142857142857,0.2222222222222222,0.5714285714285714,0.4,0.5,0.6666666666666666,0.6666666666666666
212,11971,0.28,0.15853658536585366,0.12195121951219512,0.1259259259259259,0.08666666666666667,0.16091954022988506,0.2154696132596685,0.24489795918367346,0.31840796019900497,0.3886255924170616,0.4186046511627907,0.5175879396984925,0.5,0.48066298342541436
213,11972,0.2,0.14285714285714285,0.15,0.045454545454545456,0.19230769230769232,0.25,0.1794871794871795,0.28,0.3111111111111111,0.41025641025641024,0.5,0.5476190476190477,0.6,0.42857142857142855
214,11973,0.5,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0
215,11975,0.1111111111111111,0.15,0.20833333333333334,0.16666666666666666,0.42857142857142855,0.5714285714285714,0.4444444444444444,0.3157894736842105,0.30434782608695654,0.375,0.5384615384615384,0.4782608695652174,0.6153846153846154,0.4074074074074074
216,11976,0.2727272727272727,0.1724137931034483,0.25,0.2549019607843137,0.37254901960784315,0.288135593220339,0.4,0.22972972972972974,0.39436619718309857,0.4782608695652174,0.4927536231884058,0.46153846153846156,0.5573770491803278,0.5185185185185185
217,11977,0.21428571428571427,0.16129032258064516,0.1206896551724138,0.1,0.14736842105263157,0.19642857142857142,0.26229508196721313,0.3,0.3177570093457944,0.43434343434343436,0.4842105263157895,0.49,0.48863636363636365,0.3670886075949367
218,11978,0.17857142857142858,0.16326530612244897,0.22535211267605634,0.2875,0.2840909090909091,0.3392857142857143,0.3870967741935484,0.4647887323943662,0.45695364238410596,0.5176470588235295,0.5314285714285715,0.5027624309392266,0.52,0.5308641975308642
219,11980,0.2916666666666667,0.23684210526315788,0.1282051282051282,0.11347517730496454,0.13380281690140844,0.2116788321167883,0.20394736842105263,0.1986754966887417,0.2893081761006289,0.33986928104575165,0.36875,0.42138364779874216,0.3419354838709677,0.32298136645962733
